u,v,key,source,target,length
5870231431,12923439114,0,5870231431,12923439114,803.0367182083696
5870231446,12923392873,0,5870231446,12923392873,27.93170161541199
5870231446,4618546893,0,5870231446,4618546893,866.6729281802145
5870231446,4618546883,0,5870231446,4618546883,423.31305073556484
5870231479,5870231431,0,5870231479,5870231431,664.1809501257889
5870231479,5869957186,0,5870231479,5869957186,1536.9347754618666
5870231479,5869957024,0,5870231479,5869957024,1469.3961247646089
5870231701,5870231702,0,5870231701,5870231702,7.132692353979878
5870231701,5870231431,0,5870231701,5870231431,191.4269285252978
5870231701,5870232039,0,5870231701,5870232039,358.87491103428886
5870231702,12923392873,0,5870231702,12923392873,28.094926196810665
5870231702,5870231701,0,5870231702,5870231701,7.132692353979878
5870231702,5870231757,0,5870231702,5870231757,581.6445376915078
5870231749,5870230998,0,5870231749,5870230998,596.3188269656621
5870231749,12923439114,0,5870231749,12923439114,224.5640896666371
5870231749,5870231757,0,5870231749,5870231757,326.01170094711114
5870231757,5870231702,0,5870231757,5870231702,581.6445376915078
5870231757,5870232191,0,5870231757,5870232191,123.6965187392689
5870231757,5870231749,0,5870231757,5870231749,326.01170094711114
5870231758,5870231205,0,5870231758,5870231205,523.5994777861463
5870231758,4637281725,0,5870231758,4637281725,308.1077577041324
5870231758,4618546928,0,5870231758,4618546928,196.43140557963892
5870231769,8093684595,0,5870231769,8093684595,1167.0973909907143
5870231769,5870231781,0,5870231769,5870231781,380.63393229281877
5870231769,5870231205,0,5870231769,5870231205,371.3660116174945
5870231781,5870231891,0,5870231781,5870231891,741.896440116414
5870231781,5870231769,0,5870231781,5870231769,380.6339322928189
5870231781,7477799764,0,5870231781,7477799764,518.1254524304805
5870231891,5870231959,0,5870231891,5870231959,11.049795854398006
5870231891,5870231781,0,5870231891,5870231781,741.8964401164138
5870231891,12069427067,0,5870231891,12069427067,268.7353465345324
5870231901,5870232506,0,5870231901,5870232506,572.2739808089882
5870231901,5870231931,0,5870231901,5870231931,1367.805810774712
5870231901,4618546847,0,5870231901,4618546847,524.6299983114981
5870231901,12069449324,0,5870231901,12069449324,454.29640137592617
5870231931,5870231203,0,5870231931,5870231203,114.42697667538685
5870231931,4618546893,0,5870231931,4618546893,221.9902663352093
5870231931,5870231901,0,5870231931,5870231901,1367.8058107747122
5870231937,5870231958,0,5870231937,5870231958,1222.1450647918618
5870231937,5870231220,0,5870231937,5870231220,303.10591293965433
5870231937,5870232276,0,5870231937,5870232276,160.66137450360458
5870231958,5870231937,0,5870231958,5870231937,1222.1450647918618
5870231958,5870232065,0,5870231958,5870232065,1053.1995753538774
5870231958,4618546928,0,5870231958,4618546928,321.249383687691
5870231959,5870231891,0,5870231959,5870231891,11.049795854398006
5870231959,5870230956,0,5870231959,5870230956,144.79853114469654
5870231959,7477799771,0,5870231959,7477799771,973.862108791275
5870231969,5870322491,0,5870231969,5870322491,664.902588265072
5870231969,5870282312,0,5870231969,5870282312,274.19544279993147
5870231969,5870230956,0,5870231969,5870230956,363.71862844140577
5870231976,12069449324,0,5870231976,12069449324,196.87902567848147
5870231989,5869938576,0,5870231989,5869938576,521.6716773167165
5870231989,5870231028,0,5870231989,5870231028,587.6280098487808
5870231989,5870225136,0,5870231989,5870225136,996.8851575897775
5870232039,12923367488,0,5870232039,12923367488,149.1797106873177
5870232039,5870231701,0,5870232039,5870231701,358.87491103428886
5870232039,12923367487,0,5870232039,12923367487,136.8008611107239
5870232065,5921465458,0,5870232065,5921465458,106.09772677020368
5870232065,7477800257,0,5870232065,7477800257,207.50924171989402
5870232065,5870231958,0,5870232065,5870231958,1053.1995753538774
5870232191,5870231757,0,5870232191,5870231757,123.6965187392689
5870232191,12923439103,0,5870232191,12923439103,247.07207308613312
5870232191,12923392900,0,5870232191,12923392900,261.149023611705
5870232247,12069449316,0,5870232247,12069449316,64.73181913662611
5870232247,5870231002,0,5870232247,5870231002,59.90030080798957
5870232247,5870645874,0,5870232247,5870645874,503.58591406817607
5870232276,5870232411,0,5870232276,5870232411,1251.752128598325
5870232276,5870231937,0,5870232276,5870231937,160.66137450360458
5870232276,5870232454,0,5870232276,5870232454,130.59325992627342
5870232411,5870232412,0,5870232411,5870232412,41.876935240686635
5870232411,5870232276,0,5870232411,5870232276,1251.7521285983255
5870232411,5870231037,0,5870232411,5870231037,241.8532518863196
5870232412,5870232411,0,5870232412,5870232411,41.876935240686635
5870232441,12069427063,0,5870232441,12069427063,96.39631688299873
5870232441,12069427066,0,5870232441,12069427066,91.53659594324104
5870232441,5870232454,0,5870232441,5870232454,658.5203648997682
5870232454,5870232276,0,5870232454,5870232276,130.59325992627345
5870232454,5870232441,0,5870232454,5870232441,658.5203648997681
5870232454,5870231035,0,5870232454,5870231035,1124.8412398039106
5870232454,5870349659,0,5870232454,5870349659,305.13558399122263
5870232488,5870232494,0,5870232488,5870232494,474.8675895068909
5870232488,7477799771,0,5870232488,7477799771,184.34813155767227
5870232488,8093684595,0,5870232488,8093684595,754.7073048704235
5870232494,5870232488,0,5870232494,5870232488,474.8675895068909
5870232494,5575528400,0,5870232494,5575528400,557.4040420786987
5870232494,5575528388,0,5870232494,5575528388,206.4094744630649
5870232506,5870231901,0,5870232506,5870231901,572.2739808089882
5870232577,9150926456,0,5870232577,9150926456,523.5916975087539
5870232577,7472817390,0,5870232577,7472817390,240.84597039428513
5870232577,5870230893,0,5870232577,5870230893,182.18468020876892
5870232841,7469588905,0,5870232841,7469588905,770.1940832002763
5870232841,4618546928,0,5870232841,4618546928,502.30740362686015
5870232841,7477799870,0,5870232841,7477799870,284.4452783351774
5870247008,12067431732,0,5870247008,12067431732,57.187042481158976
5870247008,2642615019,0,5870247008,2642615019,286.85876932713194
5870247008,12067431739,0,5870247008,12067431739,88.44612553269356
5870256783,5870187801,0,5870256783,5870187801,80.95774640364189
5870256783,2640102008,0,5870256783,2640102008,453.3752002705051
5870256783,12069500807,0,5870256783,12069500807,274.22108098726073
5870258771,5870188525,0,5870258771,5870188525,166.92083450238022
5870258848,5870258859,0,5870258848,5870258859,205.77359947429883
5870258859,2642326147,0,5870258859,2642326147,685.9604303030283
5870258859,5831642917,0,5870258859,5831642917,549.4269592750275
5870258859,5870258848,0,5870258859,5870258848,205.77359947429883
5870258860,5831642711,0,5870258860,5831642711,1541.2134449575544
5870260032,5870260034,0,5870260032,5870260034,204.87602287371396
5870260034,5870260038,0,5870260034,5870260038,122.59582332763267
5870260034,5870260032,0,5870260034,5870260032,204.87602287371396
5870260034,5883015554,0,5870260034,5883015554,124.6891772124217
5870260038,8882617784,0,5870260038,8882617784,58.98175001531789
5870260038,7973042022,0,5870260038,7973042022,57.81025768500398
5870260038,5870260034,0,5870260038,5870260034,122.59582332763269
5870260040,7528705708,0,5870260040,7528705708,119.71836749057685
5870260044,7528705708,0,5870260044,7528705708,73.79337068350037
5870260044,7528705910,0,5870260044,7528705910,145.3473497367977
5870260044,7528640767,0,5870260044,7528640767,62.83776226989596
5870260045,5870260060,0,5870260045,5870260060,340.11333878203743
5870260045,5870260060,1,5870260045,5870260060,350.34764536739846
5870260045,5870260414,0,5870260045,5870260414,469.6229356673787
5870260060,5870260045,0,5870260060,5870260045,350.3476453673984
5870260060,5870260045,1,5870260060,5870260045,340.11333878203743
5870260060,5297534139,0,5870260060,5297534139,330.48879637243203
5870260068,3251511611,0,5870260068,3251511611,209.77906130473679
5870260069,10101353306,0,5870260069,10101353306,101.10073858403207
5870260069,5932469445,0,5870260069,5932469445,879.1394918082481
5870260069,5932469443,0,5870260069,5932469443,459.62791638448914
5870260414,5870260871,0,5870260414,5870260871,147.69030506710592
5870260414,5932469445,0,5870260414,5932469445,529.9795097041016
5870260414,5870260045,0,5870260414,5870260045,469.6229356673787
5870260416,3251525376,0,5870260416,3251525376,138.91116982277052
5870260437,8573855478,0,5870260437,8573855478,684.6987077488815
5870260437,5870260782,0,5870260437,5870260782,250.77997787895043
5870260437,2004811044,0,5870260437,2004811044,228.07584214780493
5870260438,5870260441,0,5870260438,5870260441,92.98434525275101
5870260438,2487152097,0,5870260438,2487152097,119.35536645687762
5870260438,7536047837,0,5870260438,7536047837,205.85951122269114
5870260441,8191609193,0,5870260441,8191609193,551.0230976042241
5870260441,5870260438,0,5870260441,5870260438,92.98434525275101
5870260441,5870260749,0,5870260441,5870260749,73.49216703455687
5870260450,290207777,0,5870260450,290207777,168.908182309251
5870260464,5598640672,0,5870260464,5598640672,297.44158527883786
5870260465,290207761,0,5870260465,290207761,164.93859979070612
5870260465,5870260753,0,5870260465,5870260753,58.564770671100376
5870260465,5870260470,0,5870260465,5870260470,158.34947550483574
5870260470,7644073046,0,5870260470,7644073046,8.146397705716979
5870260470,5870260579,0,5870260470,5870260579,35.90805875477686
5870260470,5870260465,0,5870260470,5870260465,158.34947550483574
5870260483,3251511527,0,5870260483,3251511527,6.26153978772119
5870260483,3251511756,0,5870260483,3251511756,68.51801151975495
5870260483,5871736275,0,5870260483,5871736275,958.879858449571
5870260484,5297534215,0,5870260484,5297534215,35.32510376754873
5870260484,5297534214,0,5870260484,5297534214,129.95489587739155
5870260484,5870260486,0,5870260484,5870260486,139.09528699476704
5870260486,5870260484,0,5870260486,5870260484,139.09528699476704
5870260506,5870260514,0,5870260506,5870260514,243.1926855656294
5870260506,3251511643,0,5870260506,3251511643,540.5313429884375
5870260506,290207785,0,5870260506,290207785,402.2629582382102
5870260514,5870260506,0,5870260514,5870260506,243.19268556562943
5870260534,8117824388,0,5870260534,8117824388,18.888739020249428
5870260534,8157201309,0,5870260534,8157201309,258.04304328465366
5870260534,5870260729,0,5870260534,5870260729,867.7839882735736
5870260536,8117824388,0,5870260536,8117824388,44.20450343381001
5870260537,604965439,0,5870260537,604965439,296.84569887519046
5870260537,5598641010,0,5870260537,5598641010,104.94006385918347
5870260537,5870702557,0,5870260537,5870702557,1565.0710377419143
5870260567,5870260724,0,5870260567,5870260724,276.14377976078254
5870260567,604965439,0,5870260567,604965439,306.5387879419743
5870260567,5870702556,0,5870260567,5870702556,942.0855902680064
5870260579,5870260470,0,5870260579,5870260470,35.90805875477686
5870260580,7644073046,0,5870260580,7644073046,45.356852666454884
5870260588,5870260605,0,5870260588,5870260605,74.4574548679366
5870260588,5870260595,0,5870260588,5870260595,234.79347892158842
5870260588,5871757643,0,5870260588,5871757643,339.291376723674
5870260595,5870260588,0,5870260595,5870260588,234.79347892158842
5870260605,5870260588,0,5870260605,5870260588,74.4574548679366
5870260605,3251511527,0,5870260605,3251511527,197.56049319745898
5870260605,7528706161,0,5870260605,7528706161,475.8571384352919
5870260606,5870260608,0,5870260606,5870260608,112.54891175496246
5870260608,7944498623,0,5870260608,7944498623,175.75254614358616
5870260608,3251511756,0,5870260608,3251511756,1234.4926165163367
5870260608,5870260606,0,5870260608,5870260606,112.54891175496246
5870260612,604965452,0,5870260612,604965452,377.4935922485599
5870260612,5870260724,0,5870260612,5870260724,754.2610381339355
5870260612,5870260619,0,5870260612,5870260619,298.4332821172154
5870260619,7644073033,0,5870260619,7644073033,1123.2288457981203
5870260619,5870260629,0,5870260619,5870260629,508.95333014227276
5870260619,5870260612,0,5870260619,5870260612,298.43328211721536
5870260629,5870260645,0,5870260629,5870260645,412.522347241283
5870260629,5870260619,0,5870260629,5870260619,508.9533301422727
5870260629,5870260694,0,5870260629,5870260694,411.00232344965036
5870260645,5870260629,0,5870260645,5870260629,412.522347241283
5870260645,5870260770,0,5870260645,5870260770,143.33972250661787
5870260645,7644073017,0,5870260645,7644073017,134.8967040813309
5870260653,7522921622,0,5870260653,7522921622,386.08240739652086
5870260653,5870260757,0,5870260653,5870260757,135.15824140547554
5870260653,290207761,0,5870260653,290207761,89.02781398820106
5870260654,8085186618,0,5870260654,8085186618,90.4868005989781
5870260654,8577825182,0,5870260654,8577825182,591.8357182629502
5870260654,4720071088,0,5870260654,4720071088,822.1779269630825
5870260657,7528761953,0,5870260657,7528761953,40.02696607140568
5870260657,3251511511,0,5870260657,3251511511,241.96440519030193
5870260657,5870260661,0,5870260657,5870260661,115.04508093631046
5870260661,5870260657,0,5870260661,5870260657,115.04508093631046
5870260662,5870260666,0,5870260662,5870260666,133.8359360312705
5870260666,7536041165,0,5870260666,7536041165,247.08375339869272
5870260666,7528706378,0,5870260666,7528706378,52.388415410872874
5870260666,5870260662,0,5870260666,5870260662,133.8359360312705
5870260667,4720082245,0,5870260667,4720082245,16.322058610727595
5870260667,5598641038,0,5870260667,5598641038,1952.2209253493425
5870260667,5870260694,0,5870260667,5870260694,893.0781959822781
5870260694,7622543420,0,5870260694,7622543420,16.932221192858872
5870260694,5870260667,0,5870260694,5870260667,893.0781959822777
5870260694,5870260629,0,5870260694,5870260629,411.00232344965036
5870260713,5870273533,0,5870260713,5870273533,361.8126276995176
5870260713,5870260724,0,5870260713,5870260724,314.14534455960046
5870260713,7622543419,0,5870260713,7622543419,526.6055996777446
5870260724,5870260612,0,5870260724,5870260612,754.2610381339355
5870260724,5870260567,0,5870260724,5870260567,276.14377976078254
5870260724,5870260713,0,5870260724,5870260713,314.1453445596004
5870260729,5870260782,0,5870260729,5870260782,76.20779150754569
5870260729,5870260534,0,5870260729,5870260534,867.7839882735736
5870260729,5297534140,0,5870260729,5297534140,825.4596219470806
5870260729,340355485,0,5870260729,340355485,679.667144350915
5870260735,5870260746,0,5870260735,5870260746,356.7456295155153
5870260746,5870260735,0,5870260746,5870260735,356.74562951551536
5870260746,2487152076,0,5870260746,2487152076,89.669541438284
5870260746,8577799669,0,5870260746,8577799669,325.26157432183567
5870260749,5870260441,0,5870260749,5870260441,73.49216703455687
5870260750,5870260753,0,5870260750,5870260753,114.77778754861194
5870260753,5870260465,0,5870260753,5870260465,58.564770671100376
5870260753,4720071054,0,5870260753,4720071054,172.12869111147313
5870260753,5870260750,0,5870260753,5870260750,114.77778754861193
5870260757,5297534171,0,5870260757,5297534171,77.11414419885293
